,State,Year,Quarter,District,Registered_users,Region
1515,Himachal Pradesh,2019,2,Kullu,51977,Northern Region
1516,Himachal Pradesh,2019,2,Hamirpur,51669,Northern Region
1517,Himachal Pradesh,2019,2,Una,47644,Northern Region
1518,Himachal Pradesh,2019,2,Bilaspur,38131,Northern Region
1519,Himachal Pradesh,2019,2,Chamba,33377,Northern Region
1520,Himachal Pradesh,2019,3,Solan,178922,Northern Region
1521,Himachal Pradesh,2019,3,Kangra,160161,Northern Region
1522,Himachal Pradesh,2019,3,Shimla,110575,Northern Region
1523,Himachal Pradesh,2019,3,Mandi,98589,Northern Region
1524,Himachal Pradesh,2019,3,Sirmaur,62048,Northern Region
1525,Himachal Pradesh,2019,3,Kullu,59192,Northern Region
1526,Himachal Pradesh,2019,3,Hamirpur,58950,Northern Region
1527,Himachal Pradesh,2019,3,Una,54164,Northern Region
1528,Himachal Pradesh,2019,3,Bilaspur,43115,Northern Region
1529,Himachal Pradesh,2019,3,Chamba,37974,Northern Region
1530,Himachal Pradesh,2019,4,Solan,198962,Northern Region
1531,Himachal Pradesh,2019,4,Kangra,181133,Northern Region
1532,Himachal Pradesh,2019,4,Shimla,124960,Northern Region
1533,Himachal Pradesh,2019,4,Mandi,111017,Northern Region
1534,Himachal Pradesh,2019,4,Sirmaur,69583,Northern Region
1535,Himachal Pradesh,2019,4,Kullu,66640,Northern Region
1536,Himachal Pradesh,2019,4,Hamirpur,66179,Northern Region
1537,Himachal Pradesh,2019,4,Una,61055,Northern Region
1538,Himachal Pradesh,2019,4,Bilaspur,48453,Northern Region
1539,Himachal Pradesh,2019,4,Chamba,43715,Northern Region
1540,Himachal Pradesh,2020,1,Solan,220293,Northern Region
1541,Himachal Pradesh,2020,1,Kangra,205367,Northern Region
1542,Himachal Pradesh,2020,1,Shimla,139890,Northern Region
1543,Himachal Pradesh,2020,1,Mandi,124971,Northern Region
1544,Himachal Pradesh,2020,1,Sirmaur,77972,Northern Region
1545,Himachal Pradesh,2020,1,Kullu,74668,Northern Region
1546,Himachal Pradesh,2020,1,Hamirpur,73945,Northern Region
1547,Himachal Pradesh,2020,1,Una,68564,Northern Region
1548,Himachal Pradesh,2020,1,Bilaspur,54024,Northern Region
1549,Himachal Pradesh,2020,1,Chamba,50169,Northern Region
1550,Himachal Pradesh,2020,2,Solan,243732,Northern Region
1551,Himachal Pradesh,2020,2,Kangra,235773,Northern Region
1552,Himachal Pradesh,2020,2,Shimla,156539,Northern Region
1553,Himachal Pradesh,2020,2,Mandi,142668,Northern Region
1554,Himachal Pradesh,2020,2,Sirmaur,88117,Northern Region
1555,Himachal Pradesh,2020,2,Hamirpur,84216,Northern Region
1556,Himachal Pradesh,2020,2,Kullu,82616,Northern Region
1557,Himachal Pradesh,2020,2,Una,78363,Northern Region
1558,Himachal Pradesh,2020,2,Bilaspur,61050,Northern Region
1559,Himachal Pradesh,2020,2,Chamba,58362,Northern Region
1560,Himachal Pradesh,2020,3,Solan,265701,Northern Region
1561,Himachal Pradesh,2020,3,Kangra,261293,Northern Region
1562,Himachal Pradesh,2020,3,Shimla,172418,Northern Region
1563,Himachal Pradesh,2020,3,Mandi,158237,Northern Region
1564,Himachal Pradesh,2020,3,Sirmaur,97464,Northern Region
1565,Himachal Pradesh,2020,3,Hamirpur,93465,Northern Region
1566,Himachal Pradesh,2020,3,Kullu,90699,Northern Region
1567,Himachal Pradesh,2020,3,Una,86177,Northern Region
1568,Himachal Pradesh,2020,3,Bilaspur,67233,Northern Region
1569,Himachal Pradesh,2020,3,Chamba,65214,Northern Region
1570,Himachal Pradesh,2020,4,Solan,289889,Northern Region
1571,Himachal Pradesh,2020,4,Kangra,285210,Northern Region
1572,Himachal Pradesh,2020,4,Shimla,189005,Northern Region
1573,Himachal Pradesh,2020,4,Mandi,173403,Northern Region
1574,Himachal Pradesh,2020,4,Sirmaur,107144,Northern Region
1575,Himachal Pradesh,2020,4,Hamirpur,101825,Northern Region
1576,Himachal Pradesh,2020,4,Kullu,99814,Northern Region
1577,Himachal Pradesh,2020,4,Una,93778,Northern Region
1578,Himachal Pradesh,2020,4,Bilaspur,73296,Northern Region
1579,Himachal Pradesh,2020,4,Chamba,72124,Northern Region
1580,Himachal Pradesh,2021,1,Solan,312360,Northern Region
1581,Himachal Pradesh,2021,1,Kangra,306531,Northern Region
1582,Himachal Pradesh,2021,1,Shimla,202911,Northern Region
1583,Himachal Pradesh,2021,1,Mandi,186340,Northern Region
1584,Himachal Pradesh,2021,1,Sirmaur,115705,Northern Region
1585,Himachal Pradesh,2021,1,Hamirpur,109372,Northern Region
1586,Himachal Pradesh,2021,1,Kullu,107536,Northern Region
1587,Himachal Pradesh,2021,1,Una,100832,Northern Region
1588,Himachal Pradesh,2021,1,Bilaspur,78663,Northern Region
1589,Himachal Pradesh,2021,1,Chamba,77599,Northern Region
1590,Himachal Pradesh,2021,2,Solan,334716,Northern Region
1591,Himachal Pradesh,2021,2,Kangra,329232,Northern Region
1592,Himachal Pradesh,2021,2,Shimla,218068,Northern Region
1593,Himachal Pradesh,2021,2,Mandi,200277,Northern Region
1594,Himachal Pradesh,2021,2,Sirmaur,124764,Northern Region
1595,Himachal Pradesh,2021,2,Hamirpur,117381,Northern Region
1596,Himachal Pradesh,2021,2,Kullu,115278,Northern Region
1597,Himachal Pradesh,2021,2,Una,108338,Northern Region
1598,Himachal Pradesh,2021,2,Bilaspur,84508,Northern Region
1599,Himachal Pradesh,2021,2,Chamba,83542,Northern Region
1600,Himachal Pradesh,2021,3,Solan,360324,Northern Region
1601,Himachal Pradesh,2021,3,Kangra,355274,Northern Region
1602,Himachal Pradesh,2021,3,Shimla,235163,Northern Region
1603,Himachal Pradesh,2021,3,Mandi,216188,Northern Region
1604,Himachal Pradesh,2021,3,Sirmaur,134870,Northern Region
1605,Himachal Pradesh,2021,3,Hamirpur,126753,Northern Region
1606,Himachal Pradesh,2021,3,Kullu,124078,Northern Region
1607,Himachal Pradesh,2021,3,Una,116973,Northern Region
1608,Himachal Pradesh,2021,3,Bilaspur,91291,Northern Region
1609,Himachal Pradesh,2021,3,Chamba,90344,Northern Region
1610,Himachal Pradesh,2021,4,Solan,385901,Northern Region
1611,Himachal Pradesh,2021,4,Kangra,380492,Northern Region
1612,Himachal Pradesh,2021,4,Shimla,251745,Northern Region
1613,Himachal Pradesh,2021,4,Mandi,231360,Northern Region
1614,Himachal Pradesh,2021,4,Sirmaur,144716,Northern Region
1615,Himachal Pradesh,2021,4,Hamirpur,135670,Northern Region
1616,Himachal Pradesh,2021,4,Kullu,132702,Northern Region
1617,Himachal Pradesh,2021,4,Una,125192,Northern Region
1618,Himachal Pradesh,2021,4,Bilaspur,97687,Northern Region
1619,Himachal Pradesh,2021,4,Chamba,96745,Northern Region
1620,Himachal Pradesh,2022,1,Solan,410487,Northern Region
1621,Himachal Pradesh,2022,1,Kangra,405048,Northern Region
1622,Himachal Pradesh,2022,1,Shimla,267642,Northern Region
1623,Himachal Pradesh,2022,1,Mandi,246307,Northern Region
1624,Himachal Pradesh,2022,1,Sirmaur,154267,Northern Region
1625,Himachal Pradesh,2022,1,Hamirpur,144434,Northern Region
1626,Himachal Pradesh,2022,1,Kullu,141024,Northern Region
1627,Himachal Pradesh,2022,1,Una,133249,Northern Region
1628,Himachal Pradesh,2022,1,Bilaspur,104121,Northern Region
1629,Himachal Pradesh,2022,1,Chamba,103270,Northern Region
1630,Himachal Pradesh,2022,2,Solan,433753,Northern Region
1631,Himachal Pradesh,2022,2,Kangra,427676,Northern Region
1632,Himachal Pradesh,2022,2,Shimla,282560,Northern Region
1633,Himachal Pradesh,2022,2,Mandi,260233,Northern Region
1634,Himachal Pradesh,2022,2,Sirmaur,163150,Northern Region
1635,Himachal Pradesh,2022,2,Hamirpur,152759,Northern Region
1636,Himachal Pradesh,2022,2,Kullu,148844,Northern Region
1637,Himachal Pradesh,2022,2,Una,140791,Northern Region
1638,Himachal Pradesh,2022,2,Bilaspur,110019,Northern Region
1639,Himachal Pradesh,2022,2,Chamba,109087,Northern Region
1640,Himachal Pradesh,2022,3,Solan,457393,Northern Region
1641,Himachal Pradesh,2022,3,Kangra,449619,Northern Region
1642,Himachal Pradesh,2022,3,Shimla,296508,Northern Region
1643,Himachal Pradesh,2022,3,Mandi,273475,Northern Region
1644,Himachal Pradesh,2022,3,Sirmaur,171743,Northern Region
1645,Himachal Pradesh,2022,3,Hamirpur,160759,Northern Region
1646,Himachal Pradesh,2022,3,Kullu,156387,Northern Region
1647,Himachal Pradesh,2022,3,Una,148148,Northern Region
1648,Himachal Pradesh,2022,3,Bilaspur,115654,Northern Region
1649,Himachal Pradesh,2022,3,Chamba,114576,Northern Region
1650,Himachal Pradesh,2022,4,Solan,479537,Northern Region
1651,Himachal Pradesh,2022,4,Kangra,468410,Northern Region
1652,Himachal Pradesh,2022,4,Shimla,308448,Northern Region
1653,Himachal Pradesh,2022,4,Mandi,284425,Northern Region
1654,Himachal Pradesh,2022,4,Sirmaur,179223,Northern Region
1655,Himachal Pradesh,2022,4,Hamirpur,167686,Northern Region
1656,Himachal Pradesh,2022,4,Kullu,162922,Northern Region
1657,Himachal Pradesh,2022,4,Una,154314,Northern Region
1658,Himachal Pradesh,2022,4,Bilaspur,120345,Northern Region
1659,Himachal Pradesh,2022,4,Chamba,118985,Northern Region
1660,Jharkhand,2018,1,Ranchi,159444,Eastern Region
1661,Jharkhand,2018,1,Dhanbad,130195,Eastern Region
1662,Jharkhand,2018,1,East Singhbhum,103016,Eastern Region
1663,Jharkhand,2018,1,Bokaro,101673,Eastern Region
1664,Jharkhand,2018,1,Hazaribagh,56421,Eastern Region
1665,Jharkhand,2018,1,Giridih,45940,Eastern Region
1666,Jharkhand,2018,1,Ramgarh,37875,Eastern Region
1667,Jharkhand,2018,1,Deoghar,35229,Eastern Region
1668,Jharkhand,2018,1,Palamu,31788,Eastern Region
1669,Jharkhand,2018,1,Saraikela Kharsawan,31177,Eastern Region
1670,Jharkhand,2018,2,Ranchi,216019,Eastern Region
1671,Jharkhand,2018,2,Dhanbad,181348,Eastern Region
1672,Jharkhand,2018,2,East Singhbhum,142493,Eastern Region
1673,Jharkhand,2018,2,Bokaro,139675,Eastern Region
1674,Jharkhand,2018,2,Hazaribagh,78856,Eastern Region
1675,Jharkhand,2018,2,Giridih,63248,Eastern Region
1676,Jharkhand,2018,2,Ramgarh,51846,Eastern Region
1677,Jharkhand,2018,2,Deoghar,50575,Eastern Region
1678,Jharkhand,2018,2,Palamu,45659,Eastern Region
1679,Jharkhand,2018,2,Saraikela Kharsawan,43186,Eastern Region
1680,Jharkhand,2018,3,Ranchi,265341,Eastern Region
1681,Jharkhand,2018,3,Dhanbad,219103,Eastern Region
1682,Jharkhand,2018,3,East Singhbhum,176668,Eastern Region
1683,Jharkhand,2018,3,Bokaro,167183,Eastern Region
1684,Jharkhand,2018,3,Hazaribagh,99502,Eastern Region
1685,Jharkhand,2018,3,Giridih,80440,Eastern Region
1686,Jharkhand,2018,3,Deoghar,63814,Eastern Region
1687,Jharkhand,2018,3,Ramgarh,63704,Eastern Region
1688,Jharkhand,2018,3,Palamu,59382,Eastern Region
1689,Jharkhand,2018,3,Saraikela Kharsawan,54706,Eastern Region
1690,Jharkhand,2018,4,Ranchi,326599,Eastern Region
1691,Jharkhand,2018,4,Dhanbad,268439,Eastern Region
1692,Jharkhand,2018,4,East Singhbhum,217406,Eastern Region
1693,Jharkhand,2018,4,Bokaro,202242,Eastern Region
1694,Jharkhand,2018,4,Hazaribagh,126167,Eastern Region
1695,Jharkhand,2018,4,Giridih,103118,Eastern Region
1696,Jharkhand,2018,4,Deoghar,80669,Eastern Region
1697,Jharkhand,2018,4,Ramgarh,78772,Eastern Region
1698,Jharkhand,2018,4,Palamu,77478,Eastern Region
1699,Jharkhand,2018,4,Saraikela Kharsawan,68611,Eastern Region
1700,Jharkhand,2019,1,Ranchi,386608,Eastern Region
1701,Jharkhand,2019,1,Dhanbad,313255,Eastern Region
1702,Jharkhand,2019,1,East Singhbhum,256344,Eastern Region
1703,Jharkhand,2019,1,Bokaro,235969,Eastern Region
1704,Jharkhand,2019,1,Hazaribagh,151904,Eastern Region
1705,Jharkhand,2019,1,Giridih,123889,Eastern Region
1706,Jharkhand,2019,1,Deoghar,97449,Eastern Region
1707,Jharkhand,2019,1,Palamu,94917,Eastern Region
1708,Jharkhand,2019,1,Ramgarh,93606,Eastern Region
1709,Jharkhand,2019,1,Saraikela Kharsawan,81052,Eastern Region
1710,Jharkhand,2019,2,Ranchi,441616,Eastern Region
1711,Jharkhand,2019,2,Dhanbad,350861,Eastern Region
1712,Jharkhand,2019,2,East Singhbhum,293761,Eastern Region
1713,Jharkhand,2019,2,Bokaro,263361,Eastern Region
1714,Jharkhand,2019,2,Hazaribagh,174278,Eastern Region
1715,Jharkhand,2019,2,Giridih,140800,Eastern Region
1716,Jharkhand,2019,2,Deoghar,115129,Eastern Region
1717,Jharkhand,2019,2,Palamu,109508,Eastern Region
1718,Jharkhand,2019,2,Ramgarh,106681,Eastern Region
1719,Jharkhand,2019,2,Saraikela Kharsawan,91579,Eastern Region
1720,Jharkhand,2019,3,Ranchi,495155,Eastern Region
1721,Jharkhand,2019,3,Dhanbad,388528,Eastern Region
1722,Jharkhand,2019,3,East Singhbhum,329319,Eastern Region
1723,Jharkhand,2019,3,Bokaro,290252,Eastern Region
1724,Jharkhand,2019,3,Hazaribagh,196452,Eastern Region
1725,Jharkhand,2019,3,Giridih,155689,Eastern Region
1726,Jharkhand,2019,3,Deoghar,132603,Eastern Region
1727,Jharkhand,2019,3,Palamu,123609,Eastern Region
1728,Jharkhand,2019,3,Ramgarh,119804,Eastern Region
1729,Jharkhand,2019,3,Saraikela Kharsawan,101247,Eastern Region
1730,Jharkhand,2019,4,Ranchi,548293,Eastern Region
1731,Jharkhand,2019,4,Dhanbad,436201,Eastern Region
1732,Jharkhand,2019,4,East Singhbhum,364379,Eastern Region
1733,Jharkhand,2019,4,Bokaro,322689,Eastern Region
1734,Jharkhand,2019,4,Hazaribagh,222038,Eastern Region
1735,Jharkhand,2019,4,Giridih,175648,Eastern Region
1736,Jharkhand,2019,4,Deoghar,155132,Eastern Region
1737,Jharkhand,2019,4,Palamu,141817,Eastern Region
1738,Jharkhand,2019,4,Ramgarh,134423,Eastern Region
1739,Jharkhand,2019,4,Saraikela Kharsawan,112827,Eastern Region
1740,Jharkhand,2020,1,Ranchi,602664,Eastern Region
1741,Jharkhand,2020,1,Dhanbad,479075,Eastern Region
1742,Jharkhand,2020,1,East Singhbhum,398663,Eastern Region
1743,Jharkhand,2020,1,Bokaro,352220,Eastern Region
1744,Jharkhand,2020,1,Hazaribagh,248710,Eastern Region
1745,Jharkhand,2020,1,Giridih,195939,Eastern Region
1746,Jharkhand,2020,1,Deoghar,179746,Eastern Region
1747,Jharkhand,2020,1,Palamu,161215,Eastern Region
1748,Jharkhand,2020,1,Ramgarh,149467,Eastern Region
1749,Jharkhand,2020,1,Saraikela Kharsawan,124479,Eastern Region
1750,Jharkhand,2020,2,Ranchi,658759,Eastern Region
1751,Jharkhand,2020,2,Dhanbad,519732,Eastern Region
1752,Jharkhand,2020,2,East Singhbhum,434360,Eastern Region
1753,Jharkhand,2020,2,Bokaro,380895,Eastern Region
1754,Jharkhand,2020,2,Hazaribagh,276976,Eastern Region
1755,Jharkhand,2020,2,Giridih,220721,Eastern Region
1756,Jharkhand,2020,2,Deoghar,210740,Eastern Region
1757,Jharkhand,2020,2,Palamu,183579,Eastern Region
1758,Jharkhand,2020,2,Ramgarh,165378,Eastern Region
1759,Jharkhand,2020,2,Saraikela Kharsawan,136923,Eastern Region
1760,Jharkhand,2020,3,Ranchi,722352,Eastern Region
1761,Jharkhand,2020,3,Dhanbad,564484,Eastern Region
1762,Jharkhand,2020,3,East Singhbhum,476881,Eastern Region
1763,Jharkhand,2020,3,Bokaro,412560,Eastern Region
1764,Jharkhand,2020,3,Hazaribagh,306623,Eastern Region
1765,Jharkhand,2020,3,Giridih,242810,Eastern Region
1766,Jharkhand,2020,3,Deoghar,238221,Eastern Region
1767,Jharkhand,2020,3,Palamu,204809,Eastern Region
1768,Jharkhand,2020,3,Ramgarh,182149,Eastern Region
1769,Jharkhand,2020,3,Saraikela Kharsawan,150480,Eastern Region
1770,Jharkhand,2020,4,Ranchi,791146,Eastern Region
1771,Jharkhand,2020,4,Dhanbad,614521,Eastern Region
1772,Jharkhand,2020,4,East Singhbhum,520692,Eastern Region
1773,Jharkhand,2020,4,Bokaro,446968,Eastern Region
1774,Jharkhand,2020,4,Hazaribagh,337622,Eastern Region
1775,Jharkhand,2020,4,Giridih,266388,Eastern Region
1776,Jharkhand,2020,4,Deoghar,261144,Eastern Region
1777,Jharkhand,2020,4,Palamu,227735,Eastern Region
1778,Jharkhand,2020,4,Ramgarh,199908,Eastern Region
1779,Jharkhand,2020,4,Saraikela Kharsawan,165120,Eastern Region
1780,Jharkhand,2021,1,Ranchi,853943,Eastern Region
1781,Jharkhand,2021,1,Dhanbad,661077,Eastern Region
1782,Jharkhand,2021,1,East Singhbhum,560083,Eastern Region
1783,Jharkhand,2021,1,Bokaro,480036,Eastern Region
1784,Jharkhand,2021,1,Hazaribagh,366460,Eastern Region
1785,Jharkhand,2021,1,Giridih,288800,Eastern Region
1786,Jharkhand,2021,1,Deoghar,281799,Eastern Region
1787,Jharkhand,2021,1,Palamu,247954,Eastern Region
1788,Jharkhand,2021,1,Ramgarh,216188,Eastern Region
1789,Jharkhand,2021,1,Saraikela Kharsawan,177952,Eastern Region
1790,Jharkhand,2021,2,Ranchi,913972,Eastern Region
1791,Jharkhand,2021,2,Dhanbad,707255,Eastern Region
1792,Jharkhand,2021,2,East Singhbhum,598988,Eastern Region
1793,Jharkhand,2021,2,Bokaro,513303,Eastern Region
1794,Jharkhand,2021,2,Hazaribagh,393223,Eastern Region
1795,Jharkhand,2021,2,Giridih,311161,Eastern Region
1796,Jharkhand,2021,2,Deoghar,302724,Eastern Region
1797,Jharkhand,2021,2,Palamu,267081,Eastern Region
1798,Jharkhand,2021,2,Ramgarh,231819,Eastern Region
1799,Jharkhand,2021,2,Saraikela Kharsawan,190784,Eastern Region
1800,Jharkhand,2021,3,Ranchi,982147,Eastern Region
1801,Jharkhand,2021,3,Dhanbad,759888,Eastern Region
1802,Jharkhand,2021,3,East Singhbhum,642805,Eastern Region
1803,Jharkhand,2021,3,Bokaro,551517,Eastern Region
1804,Jharkhand,2021,3,Hazaribagh,424328,Eastern Region
1805,Jharkhand,2021,3,Giridih,337529,Eastern Region
1806,Jharkhand,2021,3,Deoghar,327586,Eastern Region
1807,Jharkhand,2021,3,Palamu,289617,Eastern Region
1808,Jharkhand,2021,3,Ramgarh,250016,Eastern Region
1809,Jharkhand,2021,3,Saraikela Kharsawan,205625,Eastern Region
1810,Jharkhand,2021,4,Ranchi,1050479,Eastern Region
1811,Jharkhand,2021,4,Dhanbad,812467,Eastern Region
1812,Jharkhand,2021,4,East Singhbhum,686766,Eastern Region
1813,Jharkhand,2021,4,Bokaro,589361,Eastern Region
1814,Jharkhand,2021,4,Hazaribagh,455411,Eastern Region
1815,Jharkhand,2021,4,Giridih,362829,Eastern Region
1816,Jharkhand,2021,4,Deoghar,351728,Eastern Region
1817,Jharkhand,2021,4,Palamu,311702,Eastern Region
1818,Jharkhand,2021,4,Ramgarh,267710,Eastern Region
1819,Jharkhand,2021,4,Saraikela Kharsawan,220378,Eastern Region
1820,Jharkhand,2022,1,Ranchi,1115386,Eastern Region
1821,Jharkhand,2022,1,Dhanbad,862955,Eastern Region
1822,Jharkhand,2022,1,East Singhbhum,728043,Eastern Region
1823,Jharkhand,2022,1,Bokaro,626182,Eastern Region
1824,Jharkhand,2022,1,Hazaribagh,485388,Eastern Region
1825,Jharkhand,2022,1,Giridih,387949,Eastern Region
1826,Jharkhand,2022,1,Deoghar,375345,Eastern Region
1827,Jharkhand,2022,1,Palamu,333409,Eastern Region
1828,Jharkhand,2022,1,Ramgarh,284993,Eastern Region
1829,Jharkhand,2022,1,Saraikela Kharsawan,234284,Eastern Region
1830,Jharkhand,2022,2,Ranchi,1176707,Eastern Region
1831,Jharkhand,2022,2,Dhanbad,910885,Eastern Region
1832,Jharkhand,2022,2,East Singhbhum,767451,Eastern Region
1833,Jharkhand,2022,2,Bokaro,661123,Eastern Region
1834,Jharkhand,2022,2,Hazaribagh,513316,Eastern Region
1835,Jharkhand,2022,2,Giridih,411014,Eastern Region
1836,Jharkhand,2022,2,Deoghar,397542,Eastern Region
1837,Jharkhand,2022,2,Palamu,353653,Eastern Region
1838,Jharkhand,2022,2,Ramgarh,301481,Eastern Region
1839,Jharkhand,2022,2,Saraikela Kharsawan,247346,Eastern Region
1840,Jharkhand,2022,3,Ranchi,1240013,Eastern Region
1841,Jharkhand,2022,3,Dhanbad,961257,Eastern Region
1842,Jharkhand,2022,3,East Singhbhum,808077,Eastern Region
1843,Jharkhand,2022,3,Bokaro,697249,Eastern Region
1844,Jharkhand,2022,3,Hazaribagh,542145,Eastern Region
1845,Jharkhand,2022,3,Giridih,434250,Eastern Region
1846,Jharkhand,2022,3,Deoghar,420404,Eastern Region
1847,Jharkhand,2022,3,Palamu,374369,Eastern Region
1848,Jharkhand,2022,3,Ramgarh,318524,Eastern Region
1849,Jharkhand,2022,3,Saraikela Kharsawan,260605,Eastern Region
1850,Jharkhand,2022,4,Ranchi,1301412,Eastern Region
1851,Jharkhand,2022,4,Dhanbad,1009397,Eastern Region
1852,Jharkhand,2022,4,East Singhbhum,847360,Eastern Region
1853,Jharkhand,2022,4,Bokaro,731714,Eastern Region
1854,Jharkhand,2022,4,Hazaribagh,569551,Eastern Region
1855,Jharkhand,2022,4,Giridih,454873,Eastern Region
1856,Jharkhand,2022,4,Deoghar,441349,Eastern Region
1857,Jharkhand,2022,4,Palamu,393187,Eastern Region
1858,Jharkhand,2022,4,Ramgarh,334310,Eastern Region
1859,Jharkhand,2022,4,Saraikela Kharsawan,272780,Eastern Region
1860,Karnataka,2018,1,Bengaluru Urban,1922368,Southern Region
1861,Karnataka,2018,1,Mysuru,150799,Southern Region
1862,Karnataka,2018,1,Belagavi,140320,Southern Region
1863,Karnataka,2018,1,Dharwad,106877,Southern Region
1864,Karnataka,2018,1,Ballari,103566,Southern Region
1865,Karnataka,2018,1,Bengaluru Rural,87955,Southern Region
1866,Karnataka,2018,1,Dakshina Kannada,87491,Southern Region
1867,Karnataka,2018,1,Tumakuru,82955,Southern Region
1868,Karnataka,2018,1,Kalaburagi,81933,Southern Region
